,P,Exp P,Log P,Log Exp P
13724264,5.978978e-05,7.434273847252795e-05,4.223,4.129
16954494,5.995252e-05,7.442736310368621e-05,4.222,4.128
16205177,6.005942e-05,7.455430005042359e-05,4.221,4.128
12101003,6.007261e-05,7.459661236600272e-05,4.221,4.127
1255743,6.018826e-05,7.472354931274009e-05,4.22,4.127
7103556,6.036637e-05,7.476586162831922e-05,4.219,4.126
1867856,6.045747e-05,7.493511089063574e-05,4.219,4.125
11981741,6.050377e-05,7.497742320621486e-05,4.218,4.125
21939176,6.066517e-05,7.506204783737312e-05,4.217,4.125
1329199,6.071401e-05,7.510436015295225e-05,4.217,4.124
23064236,6.079877e-05,7.523129709968963e-05,4.216,4.124
20950346,6.081268e-05,7.527360941526876e-05,4.216,4.123
21433354,6.101606e-05,7.535823404642702e-05,4.215,4.123
23553962,6.105162e-05,7.540054636200615e-05,4.214,4.123
3239807,6.123581e-05,7.544285867758528e-05,4.213,4.122
5265854,6.145355e-05,7.561210793990179e-05,4.211,4.121
7183911,6.152459e-05,7.57813572022183e-05,4.211,4.12
6792233,6.161845e-05,7.590829414895569e-05,4.21,4.12
4606389,6.166602e-05,7.595060646453482e-05,4.21,4.119
2789794,6.175416e-05,7.603523109569306e-05,4.209,4.119
18033372,6.186725e-05,7.616216804243046e-05,4.209,4.118
577447,6.188054e-05,7.620448035800959e-05,4.208,4.118
13995339,6.196369e-05,7.633141730474696e-05,4.208,4.117
13161244,6.202535e-05,7.645835425148435e-05,4.207,4.117
12875043,6.212608e-05,7.650066656706347e-05,4.207,4.116
12659169,6.218336e-05,7.65429788826426e-05,4.206,4.116
15504649,6.235918e-05,7.662760351380086e-05,4.205,4.116
22871259,6.236187e-05,7.666991582937999e-05,4.205,4.115
10048358,6.248817e-05,7.679685277611737e-05,4.204,4.115
11603554,6.252036e-05,7.68391650916965e-05,4.204,4.114
20440866,6.262428e-05,7.692378972285476e-05,4.203,4.114
10609434,6.284995e-05,7.7008414354013e-05,4.202,4.113
8126321,6.290197e-05,7.709303898517127e-05,4.201,4.113
13584376,6.303131e-05,7.717766361632953e-05,4.2,4.113
6602848,6.304902e-05,7.721997593190866e-05,4.2,4.112
678265,6.31633e-05,7.738922519422517e-05,4.2,4.111
22340129,6.323881e-05,7.74315375098043e-05,4.199,4.111
13724177,6.329713e-05,7.755847445654167e-05,4.199,4.11
22533069,6.33468e-05,7.76007867721208e-05,4.198,4.11
14043506,6.344963e-05,7.77277237188582e-05,4.198,4.109
19667584,6.352581e-05,7.777003603443731e-05,4.197,4.109
9786814,6.357214e-05,7.78969729811747e-05,4.197,4.108
2792144,6.363088e-05,7.810853455907034e-05,4.196,4.107
22958587,6.377113e-05,7.823547150580773e-05,4.195,4.107
23196375,6.379593e-05,7.827778382138685e-05,4.195,4.106
20440943,6.39048e-05,7.836240845254511e-05,4.194,4.106
8126378,6.396968e-05,7.844703308370337e-05,4.194,4.105
14097601,6.404741e-05,7.853165771486162e-05,4.193,4.105
8265536,6.411871e-05,7.861628234601988e-05,4.193,4.104
11175422,6.42154e-05,7.870090697717814e-05,4.192,4.104
19357378,6.439414e-05,7.882784392391551e-05,4.191,4.103
11576573,6.449196e-05,7.899709318623204e-05,4.19,4.102
12067182,6.47302e-05,7.912403013296941e-05,4.189,4.102
19166475,6.483181e-05,7.916634244854854e-05,4.188,4.101
21432619,6.498963e-05,7.92509670797068e-05,4.187,4.101
9850271,6.509266e-05,7.937790402644418e-05,4.186,4.1
142960,6.518797e-05,7.954715328876069e-05,4.186,4.099
21375170,6.525358e-05,7.967409023549808e-05,4.185,4.099
23263073,6.526745e-05,7.971640255107721e-05,4.185,4.098
20440961,6.539425e-05,7.984333949781459e-05,4.184,4.098
578185,6.541861e-05,7.992796412897285e-05,4.184,4.097
20365655,6.556476e-05,8.009721339128936e-05,4.183,4.096
2792383,6.572911e-05,8.018183802244762e-05,4.182,4.096
14463813,6.579222e-05,8.026646265360588e-05,4.182,4.095
14511609,6.594025e-05,8.047802423150151e-05,4.181,4.094
9850003,6.601781e-05,8.064727349381802e-05,4.18,4.093
18932471,6.616561e-05,8.081652275613453e-05,4.179,4.092
18033373,6.630484e-05,8.094345970287192e-05,4.178,4.092
20611719,6.638165e-05,8.102808433403018e-05,4.178,4.091
19921633,6.649766e-05,8.119733359634669e-05,4.177,4.09
23256161,6.658102e-05,8.140889517424233e-05,4.177,4.089
9850004,6.660512e-05,8.145120748982146e-05,4.176,4.089
3239797,6.666349e-05,8.157814443655883e-05,4.176,4.088
19581363,6.679535e-05,8.16627690677171e-05,4.175,4.088
13613732,6.685412e-05,8.178970601445449e-05,4.175,4.087
9850012,6.69168e-05,8.187433064561273e-05,4.174,4.087
17346282,6.70214e-05,8.195895527677099e-05,4.174,4.086
9850044,6.70794e-05,8.204357990792925e-05,4.173,4.086
4188221,6.711097e-05,8.217051685466663e-05,4.173,4.085
20365676,6.724191e-05,8.225514148582489e-05,4.172,4.085
14464493,6.725877e-05,8.233976611698314e-05,4.172,4.084
12497369,6.733429e-05,8.250901537929966e-05,4.172,4.083
22414493,6.743821e-05,8.255132769487879e-05,4.171,4.083
16972498,6.75316e-05,8.27205769571953e-05,4.17,4.082
12244366,6.782808e-05,8.284751390393267e-05,4.169,4.082
18040572,6.788136e-05,8.28898262195118e-05,4.168,4.081
22560940,6.795637e-05,8.310138779740744e-05,4.168,4.08
18932507,6.800967e-05,8.327063705972396e-05,4.167,4.08
1843303,6.80161e-05,8.33129493753031e-05,4.167,4.079
6073987,6.819345e-05,8.34821986376196e-05,4.166,4.078
16162299,6.825642e-05,8.369376021551524e-05,4.166,4.077
12244336,6.834341e-05,8.37783848466735e-05,4.165,4.077
11321772,6.850248e-05,8.386300947783175e-05,4.164,4.076
12244330,6.865195e-05,8.394763410899001e-05,4.163,4.076
21375203,6.880191e-05,8.403225874014827e-05,4.162,4.076
113838,6.886057e-05,8.40745710557274e-05,4.162,4.075
19581461,6.89902e-05,8.42438203180439e-05,4.161,4.074
6570389,6.912396e-05,8.437075726478128e-05,4.16,4.074
20638763,6.913669e-05,8.445538189593954e-05,4.16,4.073
23263044,6.927193e-05,8.462463115825605e-05,4.159,4.073
12244310,6.940045e-05,8.466694347383518e-05,4.159,4.072
13089080,6.946175e-05,8.475156810499344e-05,4.158,4.072
142417,6.955472e-05,8.48361927361517e-05,4.158,4.071
16889502,6.959678e-05,8.487850505173082e-05,4.157,4.071
1472316,6.969604e-05,8.504775431404734e-05,4.157,4.07
5455287,6.982587e-05,8.517469126078472e-05,4.156,4.07
21494421,6.996094e-05,8.521700357636385e-05,4.155,4.069
16560707,7.00026e-05,8.542856515425949e-05,4.155,4.068
695314,7.010937e-05,8.547087746983862e-05,4.154,4.068
21894722,7.023959e-05,8.564012673215512e-05,4.153,4.067
16437067,7.028915e-05,8.580937599447165e-05,4.153,4.066
2625859,7.037647e-05,8.602093757236728e-05,4.153,4.065
10816551,7.039723e-05,8.606324988794641e-05,4.152,4.065
9850212,7.060419e-05,8.623249915026292e-05,4.151,4.064
14788497,7.072453e-05,8.627481146584205e-05,4.15,4.064
18215881,7.076197e-05,8.640174841257943e-05,4.15,4.063
3045324,7.102517e-05,8.652868535931682e-05,4.149,4.063
14527606,7.105565e-05,8.657099767489595e-05,4.148,4.063
14097675,7.106884e-05,8.661330999047508e-05,4.148,4.062
11860038,7.115157e-05,8.682487156837072e-05,4.148,4.061
16392230,7.120452e-05,8.690949619952897e-05,4.147,4.061
16560721,7.127898e-05,8.703643314626636e-05,4.147,4.06
2105903,7.146966e-05,8.720568240858286e-05,4.146,4.059
12413064,7.154637e-05,8.729030703974112e-05,4.145,4.059
6602915,7.173503e-05,8.737493167089939e-05,4.144,4.059
1303620,7.17512e-05,8.74172439864785e-05,4.144,4.058
4697551,7.194909e-05,8.762880556437415e-05,4.143,4.057
2803261,7.207636e-05,8.775574251111153e-05,4.142,4.057
2207467,7.218436e-05,8.784036714226979e-05,4.142,4.056
18033376,7.219676e-05,8.788267945784892e-05,4.141,4.056
15463465,7.237089e-05,8.80096164045863e-05,4.14,4.055
12497386,7.256872e-05,8.805192872016543e-05,4.139,4.055
8722024,7.271793e-05,8.817886566690281e-05,4.138,4.055
12497381,7.272988e-05,8.822117798248194e-05,4.138,4.054
14646063,7.280818e-05,8.843273956037757e-05,4.138,4.053
10160920,7.286741e-05,8.86019888226941e-05,4.137,4.053
577750,7.286845e-05,8.864430113827323e-05,4.137,4.052
11418973,7.297366e-05,8.885586271616886e-05,4.137,4.051
12497382,7.303741e-05,8.894048734732711e-05,4.136,4.051
14532703,7.316509e-05,8.902511197848537e-05,4.136,4.05
3232217,7.3226e-05,8.915204892522276e-05,4.135,4.05
17152412,7.325967e-05,8.923667355638101e-05,4.135,4.049
3113748,7.337054e-05,8.93636105031184e-05,4.134,4.049
1645648,7.340927e-05,8.944823513427665e-05,4.134,4.048
21375096,7.358445e-05,8.96597967121723e-05,4.133,4.047
12497367,7.371513e-05,8.987135829006794e-05,4.132,4.046
5380864,7.387655e-05,9.004060755238444e-05,4.131,4.046
8721983,7.388741e-05,9.008291986796357e-05,4.131,4.045
5161728,7.403232e-05,9.029448144585921e-05,4.131,4.044
16550295,7.406149e-05,9.033679376143834e-05,4.13,4.044
10296008,7.420685e-05,9.050604302375485e-05,4.13,4.043
3239637,7.421734e-05,9.054835533933398e-05,4.129,4.043
12497383,7.432402e-05,9.071760460165049e-05,4.129,4.042
6203171,7.444245e-05,9.075991691722962e-05,4.128,4.042
9850264,7.459659e-05,9.084454154838788e-05,4.127,4.042
1329007,7.467906e-05,9.088685386396701e-05,4.127,4.041
21894706,7.473208e-05,9.092916617954614e-05,4.126,4.041
13221903,7.490383e-05,9.109841544186265e-05,4.125,4.04
16560691,7.509368e-05,9.126766470417916e-05,4.124,4.04
8123999,7.510153e-05,9.130997701975829e-05,4.124,4.039
274960,7.525151e-05,9.147922628207479e-05,4.123,4.039
576430,7.532199e-05,9.152153859765392e-05,4.123,4.038
16560692,7.543886e-05,9.164847554439131e-05,4.122,4.038
13324527,7.561619e-05,9.173310017554956e-05,4.121,4.037
2792283,7.584658e-05,9.194466175344521e-05,4.12,4.036
12875145,7.596222e-05,9.202928638460346e-05,4.119,4.036
23605929,7.624829e-05,9.207159870018259e-05,4.118,4.036
6388625,7.62931e-05,9.215622333134085e-05,4.118,4.035
7446866,7.636878e-05,9.219853564691998e-05,4.117,4.035
1472318,7.647309e-05,9.232547259365736e-05,4.116,4.035
10701546,7.654144e-05,9.236778490923649e-05,4.116,4.034
21375087,7.665037e-05,9.257934648713213e-05,4.115,4.033
4835691,7.684455e-05,9.262165880271126e-05,4.114,4.033
3014049,7.708477e-05,9.274859574944863e-05,4.113,4.033
1326822,7.712335e-05,9.279090806502776e-05,4.113,4.032
13055099,7.718541e-05,9.28332203806069e-05,4.112,4.032
11804457,7.735842e-05,9.30024696429234e-05,4.111,4.032
10833549,7.740425e-05,9.304478195850253e-05,4.111,4.031
14532947,7.751244e-05,9.325634353639817e-05,4.111,4.03
2319965,7.75901e-05,9.32986558519773e-05,4.11,4.03
10160949,7.765829e-05,9.346790511429382e-05,4.11,4.029
21375204,7.778848e-05,9.355252974545207e-05,4.109,4.029
6325346,7.789663e-05,9.367946669218946e-05,4.108,4.028
5121102,7.807514e-05,9.384871595450597e-05,4.107,4.028
9850069,7.817003e-05,9.38910282700851e-05,4.107,4.027
747752,7.832274e-05,9.410258984798074e-05,4.106,4.026
22839219,7.849022e-05,9.414490216355987e-05,4.105,4.026
6356285,7.857449e-05,9.431415142587637e-05,4.105,4.025
21953712,7.865845e-05,9.439877605703463e-05,4.104,4.025
18274827,7.875571e-05,9.452571300377201e-05,4.104,4.024
9850072,7.884351e-05,9.461033763493027e-05,4.103,4.024
15749355,7.887069e-05,9.473727458166766e-05,4.103,4.023
12993207,7.89772e-05,9.482189921282591e-05,4.102,4.023
6388471,7.912806e-05,9.499114847514243e-05,4.102,4.022
18470369,7.918589e-05,9.507577310630068e-05,4.101,4.022
445422,7.929923e-05,9.520271005303807e-05,4.101,4.021
5121093,7.93546e-05,9.528733468419632e-05,4.1,4.021
18461442,7.950272e-05,9.541427163093371e-05,4.1,4.02
5269186,7.954961e-05,9.549889626209197e-05,4.099,4.02
13288196,7.970915e-05,9.562583320882934e-05,4.098,4.019
2792164,7.990139e-05,9.575277015556674e-05,4.097,4.019
10915644,7.998192e-05,9.583739478672498e-05,4.097,4.018
10423815,8.014976e-05,9.604895636462062e-05,4.096,4.018
2849579,8.018848e-05,9.609126868019975e-05,4.096,4.017
9850229,8.033276e-05,9.630283025809539e-05,4.095,4.016
23553670,8.05494e-05,9.651439183599104e-05,4.094,4.015
15749717,8.07319e-05,9.659901646714929e-05,4.093,4.015
21375175,8.081003e-05,9.672595341388668e-05,4.093,4.014
13336544,8.092063e-05,9.67682657294658e-05,4.092,4.014
1802520,8.100681e-05,9.689520267620319e-05,4.091,4.014
9850149,8.103323e-05,9.697982730736145e-05,4.091,4.013
138364,8.116102e-05,9.719138888525708e-05,4.091,4.012
14526637,8.119617e-05,9.727601351641533e-05,4.09,4.012
21375213,8.136033e-05,9.740295046315272e-05,4.09,4.011
2556113,8.138897e-05,9.744526277873185e-05,4.089,4.011
237578,8.151264e-05,9.761451204104836e-05,4.089,4.01
15421588,8.156724e-05,9.765682435662749e-05,4.088,4.01
5900175,8.183166e-05,9.786838593452313e-05,4.087,4.009
2051879,8.199715e-05,9.803763519683964e-05,4.086,4.009
578120,8.20215e-05,9.807994751241877e-05,4.086,4.008
3801753,8.212027e-05,9.82915090903144e-05,4.086,4.007
16550724,8.213649e-05,9.833382140589353e-05,4.085,4.007
2153779,8.232551e-05,9.854538298378917e-05,4.084,4.006
18016570,8.253007e-05,9.875694456168482e-05,4.083,4.005
6367089,8.288821e-05,9.88838815084222e-05,4.082,4.005
5121110,8.299167e-05,9.892619382400133e-05,4.081,4.005
2792124,8.305351e-05,9.901081845515959e-05,4.081,4.004
1933768,8.310295e-05,9.913775540189697e-05,4.08,4.004
16658623,8.31733e-05,9.922238003305523e-05,4.08,4.003
994248,8.322277e-05,9.943394161095087e-05,4.08,4.002
23113845,8.328426e-05,9.956087855768824e-05,4.079,4.002
23554209,8.343546e-05,9.968781550442564e-05,4.079,4.001
5218043,8.350008e-05,9.973012782000477e-05,4.078,4.001
17905973,8.364435e-05,9.989937708232127e-05,4.078,4.0
578802,8.367941e-05,9.99416893979004e-05,4.077,4.0
13711589,8.376452e-05,0.00010015325097579604,4.077,3.999
12144912,8.390507e-05,0.0001002378756069543,4.076,3.999
23553671,8.404328e-05,0.00010036481255369168,4.075,3.998
5899313,8.421665e-05,0.00010061868644716645,4.075,3.997
5568629,8.424298e-05,0.00010070331107832471,4.074,3.997
11418822,8.439669e-05,0.00010083024802506209,4.074,3.996
21386908,8.446935e-05,0.00010091487265622035,4.073,3.996
19425563,8.456723e-05,0.00010104180960295774,4.073,3.995
10164810,8.478566e-05,0.00010125337118085338,4.072,3.995
1933861,8.485641e-05,0.0001012956834964325,4.071,3.994
5574401,8.49844e-05,0.00010154955738990727,4.071,3.993
14405354,8.507298e-05,0.00010163418202106552,4.07,3.993
11258342,8.52325e-05,0.00010171880665222378,4.069,3.993
9427134,8.52358e-05,0.00010176111896780291,4.069,3.992
16392243,8.546785e-05,0.00010197268054569855,4.068,3.992
8386146,8.552588e-05,0.00010201499286127768,4.068,3.991
575260,8.56187e-05,0.00010222655443917332,4.067,3.99
13737947,8.580872e-05,0.0001023534913859107,4.066,3.99
22068045,8.590458e-05,0.00010248042833264809,4.066,3.989
11418813,8.604192e-05,0.00010252274064822722,4.065,3.989
18973286,8.617216e-05,0.00010269198991054372,4.065,3.988
10182342,8.623563e-05,0.00010273430222612285,4.064,3.988
3239981,8.642603e-05,0.00010294586380401849,4.063,3.987
18487129,8.655995e-05,0.00010315742538191413,4.063,3.986
9850101,8.666733e-05,0.00010324205001307239,4.062,3.986
1327178,8.681164e-05,0.00010336898695980977,4.061,3.986
21984993,8.682327e-05,0.0001034112992753889,4.061,3.985
8124256,8.702493e-05,0.00010349592390654716,4.06,3.985
1780577,8.716162e-05,0.00010366517316886367,4.06,3.984
445346,8.73332e-05,0.0001037074854844428,4.059,3.984
7894042,8.742903e-05,0.00010374979780002193,4.058,3.984
12497395,8.756759e-05,0.0001038767347467593,4.058,3.983
19581422,8.764959e-05,0.00010391904706233843,4.057,3.983
17154052,8.789651e-05,0.0001040036716934967,4.056,3.983
22068631,8.792374e-05,0.00010413060864023407,4.056,3.982
578891,8.803334e-05,0.0001042998579025506,4.055,3.982
7450467,8.812687e-05,0.00010438448253370884,4.055,3.981
9850105,8.821141e-05,0.00010459604411160449,4.054,3.98
18927072,8.847887e-05,0.00010480760568950013,4.053,3.98
10015884,8.848107e-05,0.00010484991800507926,4.053,3.979
15749715,8.866294e-05,0.0001050614795829749,4.052,3.979
17854181,8.866348e-05,0.00010510379189855403,4.052,3.978
9850110,8.878613e-05,0.0001053576657920288,4.052,3.977
8124956,8.883416e-05,0.00010544229042318704,4.051,3.977
9240923,8.88997e-05,0.00010556922736992443,4.051,3.976
7872308,8.902843e-05,0.00010569616431666181,4.05,3.976
5390463,8.908388e-05,0.0001058231012633992,4.05,3.975
23553745,8.928792e-05,0.00010590772589455745,4.049,3.975
11321630,8.940055e-05,0.00010607697515687397,4.049,3.974
15267548,8.945694e-05,0.0001061192874724531,4.048,3.974
4110483,8.965854e-05,0.00010633084905034874,4.047,3.973
9941157,8.985826e-05,0.00010654241062824438,4.046,3.972
16289991,8.996487e-05,0.00010679628452171914,4.046,3.971
13764335,9.008451e-05,0.00010692322146845652,4.045,3.971
11321561,9.030547e-05,0.00010705015841519391,4.044,3.97
3071329,9.052346e-05,0.00010721940767751042,4.043,3.97
8125765,9.059267e-05,0.00010730403230866868,4.043,3.969
21462337,9.07245e-05,0.00010734634462424781,4.042,3.969
12613520,9.088831e-05,0.00010755790620214345,4.041,3.968
1321157,9.113447e-05,0.00010776946778003909,4.04,3.968
11648588,9.115338e-05,0.00010781178009561822,4.04,3.967
23263618,9.138244e-05,0.00010802334167351386,4.039,3.966
23605962,9.152966e-05,0.00010815027862025125,4.038,3.966
19147817,9.173948e-05,0.00010827721556698862,4.037,3.965
3523079,9.187786e-05,0.00010853108946046339,4.037,3.964
6388814,9.199371e-05,0.00010861571409162165,4.036,3.964
14462553,9.215617e-05,0.0001087003387227799,4.035,3.964
22952134,9.216351e-05,0.00010878496335393816,4.035,3.963
16550682,9.241885e-05,0.00010903883724741293,4.034,3.962
7583964,9.256293e-05,0.0001092927111408877,4.034,3.961
15361397,9.258346e-05,0.00010937733577204596,4.033,3.961
20446566,9.284409e-05,0.0001094619604032042,4.032,3.961
13055474,9.292027e-05,0.00010954658503436246,4.032,3.96
2792115,9.306395e-05,0.00010967352198109986,4.031,3.96
18164130,9.315468e-05,0.00010980045892783723,4.031,3.959
9026971,9.325264e-05,0.00010984277124341636,4.03,3.959
5720184,9.349037e-05,0.00011001202050573287,4.029,3.959
2104623,9.349956e-05,0.000110054332821312,4.029,3.958
6793378,9.366113e-05,0.00011026589439920764,4.028,3.958
12019422,9.385687e-05,0.00011030820671478677,4.028,3.957
6602751,9.389997e-05,0.0001103505190303659,4.027,3.957
12681015,9.413324e-05,0.00011056208060826154,4.026,3.956
21298781,9.431283e-05,0.00011073132987057804,4.025,3.956
7276656,9.440732e-05,0.0001108159545017363,4.025,3.955
19088995,9.453944e-05,0.00011085826681731544,4.024,3.955
3239625,9.481199e-05,0.00011102751607963194,4.023,3.955
19444408,9.483404e-05,0.00011106982839521107,4.023,3.954
1303391,9.499738e-05,0.0001111121407107902,4.022,3.954
15111015,9.522498e-05,0.00011128138997310671,4.021,3.954
640245,9.53236e-05,0.00011132370228868584,4.021,3.953
10326684,9.548399e-05,0.00011149295155100235,4.02,3.953
3523035,9.556328e-05,0.00011157757618216061,4.02,3.952
5100389,9.561724e-05,0.00011161988849773974,4.019,3.952
22068039,9.576966e-05,0.00011183145007563538,4.019,3.951
3045385,9.589654e-05,0.00011187376239121451,4.018,3.951
1303681,9.601535e-05,0.00011208532396911015,4.018,3.95
8073165,9.605989e-05,0.00011212763628468928,4.017,3.95
237633,9.622195e-05,0.00011233919786258491,4.017,3.949
11540738,9.627427e-05,0.0001124661348093223,4.016,3.949
640154,9.647617e-05,0.00011259307175605968,4.016,3.948
980590,9.655251e-05,0.00011267769638721794,4.015,3.948
15111260,9.672918e-05,0.00011284694564953445,4.014,3.948
581289,9.682112e-05,0.00011288925796511358,4.014,3.947
15547785,9.703595e-05,0.00011301619491185096,4.013,3.947
18670902,9.711771e-05,0.00011314313185858835,4.013,3.946
3844237,9.719338e-05,0.00011318544417416748,4.012,3.946
14097717,9.745197e-05,0.00011331238112090486,4.011,3.946
8072882,9.755055e-05,0.00011339700575206312,4.011,3.945
10609431,9.772093e-05,0.00011343931806764225,4.01,3.945
5504584,9.786104e-05,0.00011360856732995876,4.009,3.945
23555021,9.786898e-05,0.00011365087964553789,4.009,3.944
6602772,9.814187e-05,0.00011377781659227526,4.008,3.944
5332019,9.818727e-05,0.00011390475353901265,4.008,3.943
23605926,9.840901e-05,0.00011407400280132916,4.007,3.943
1303323,9.848446e-05,0.00011415862743248742,4.007,3.942
16842678,9.86022e-05,0.0001142855643792248,4.006,3.942
14532328,9.867151e-05,0.00011445481364154132,4.006,3.941
9690406,9.880088e-05,0.00011449712595712045,4.005,3.941
5581595,9.900223e-05,0.00011470868753501609,4.004,3.94
19277089,9.921923e-05,0.00011492024911291173,4.003,3.94
19581545,9.923097e-05,0.00011496256142849086,4.003,3.939
640278,9.949972e-05,0.00011521643532196563,4.002,3.938
11852533,9.966236e-05,0.00011530105995312387,4.001,3.938
445358,9.987263e-05,0.00011551262153101952,4.001,3.937
18049210,9.991028e-05,0.00011559724616217777,4.0,3.937
11732220,0.0001001543,0.00011572418310891516,3.999,3.937
19754878,0.0001001548,0.00011576649542449429,3.999,3.936
23117824,0.0001003142,0.00011602036931796906,3.999,3.935
21375141,0.0001004251,0.00011610499394912731,3.998,3.935
22540574,0.0001007228,0.0001162319308958647,3.997,3.935
9008669,0.0001008383,0.00011631655552702294,3.996,3.934
