,P,Exp P,Log P,Log Exp P
15759525,0.001255,0.000768268721579346,2.901,3.114
17108376,0.001258,0.0007700605008728277,2.9,3.113
6416764,0.00126,0.0007717944808342616,2.9,3.112
2351642,0.001261,0.0007722568754906441,2.899,3.112
16163735,0.001263,0.0007735862601277435,2.899,3.111
648029,0.001264,0.0007739908554520781,2.898,3.111
6266153,0.001265,0.0007753780394212253,2.898,3.11
7542699,0.001267,0.0007765340260621812,2.897,3.11
16484001,0.001269,0.000777169818714707,2.897,3.109
9599511,0.00127,0.0007779212100313284,2.896,3.109
7483110,0.001271,0.0007789615980081888,2.896,3.108
12552073,0.001273,0.000779770788656858,2.895,3.108
8368351,0.001274,0.0007807533773016705,2.895,3.107
8255620,0.001275,0.0007811579726260051,2.894,3.107
9330711,0.001277,0.0007825451565951524,2.894,3.106
11662877,0.001278,0.0007830653505835826,2.893,3.106
13906342,0.00128,0.0007843369358886341,2.893,3.105
4530822,0.001281,0.0007847993305450165,2.892,3.105
10191718,0.001283,0.0007861865145141637,2.892,3.104
3924626,0.001284,0.0007867067085025939,2.891,3.104
9974715,0.001286,0.0007879782938076455,2.891,3.103
7722530,0.001287,0.0007884984877960757,2.89,3.103
16614503,0.001289,0.0007897700731011272,2.89,3.102
7792614,0.00129,0.0007906370630818442,2.889,3.102
11307155,0.001291,0.0007916196517266568,2.889,3.101
9362991,0.001293,0.0007930646350278518,2.888,3.101
2351564,0.001293,0.0007934692303521863,2.888,3.1
4449119,0.001296,0.0007949142136533813,2.887,3.1
9752205,0.001296,0.0007952610096456682,2.887,3.099
5064851,0.001299,0.0007965903942827675,2.886,3.099
13394944,0.0013,0.0007971105882711977,2.886,3.098
12606205,0.001302,0.000798150976248058,2.885,3.098
4902809,0.001302,0.0007989601668967273,2.885,3.097
8151525,0.001305,0.0008008097455222569,2.884,3.096
1212140,0.001307,0.0008026593241477865,2.884,3.095
3014311,0.001308,0.0008027171234798342,2.883,3.095
7280227,0.001311,0.000804508902773316,2.882,3.094
10352868,0.001314,0.0008063584813988456,2.881,3.093
953625,0.001316,0.0008082080600243752,2.881,3.092
112254,0.001317,0.0008082658593564229,2.88,3.092
13789840,0.00132,0.0008097686419896657,2.879,3.092
7760703,0.00132,0.0008100576386499048,2.879,3.091
12745906,0.001323,0.0008113870232870041,2.878,3.091
3531855,0.001324,0.0008119072172754342,2.878,3.09
6544071,0.001326,0.0008130632039163902,2.877,3.09
5014047,0.001327,0.0008138145952330117,2.877,3.089
4740903,0.001329,0.0008147393845457764,2.876,3.089
14629332,0.00133,0.0008156641738585412,2.876,3.088
16891647,0.001332,0.000816588963171306,2.875,3.088
11391552,0.001333,0.0008175715518161186,2.875,3.087
15643669,0.001336,0.0008188431371211702,2.874,3.087
9224,0.001337,0.0008194211304416481,2.874,3.086
14295866,0.001339,0.0008209817124069387,2.873,3.086
5616349,0.001339,0.0008213285083992256,2.873,3.085
562267,0.001342,0.000822368896376086,2.872,3.085
4384551,0.001343,0.0008232358863568029,2.872,3.084
16782980,0.001345,0.0008239294783413765,2.871,3.084
14940617,0.001346,0.0008251432643143802,2.871,3.083
10946105,0.001348,0.0008262414516232885,2.87,3.083
12707951,0.001349,0.0008269928429399098,2.87,3.082
15975204,0.001351,0.0008280332309167702,2.869,3.082
7981329,0.001352,0.0008289002208974872,2.869,3.081
14586801,0.001354,0.0008295938128820608,2.868,3.081
315115,0.001356,0.0008308075988550646,2.868,3.08
9575585,0.001357,0.000831269993511447,2.867,3.08
5261293,0.001359,0.0008327727761446897,2.867,3.079
9832469,0.00136,0.000833003973472881,2.866,3.079
8852100,0.001364,0.0008346801541022672,2.865,3.078
9416668,0.001367,0.0008363563347316533,2.864,3.078
11306973,0.001367,0.0008365875320598445,2.864,3.077
14772444,0.00137,0.0008379747160289916,2.863,3.077
13790166,0.00137,0.0008384949100174218,2.863,3.076
5359269,0.001373,0.0008400554919827124,2.862,3.076
6251628,0.001373,0.000840460087307047,2.862,3.075
6416576,0.001376,0.0008418472712761943,2.861,3.075
8350832,0.001377,0.0008423674652646245,2.861,3.074
8237269,0.001379,0.0008438124485658194,2.86,3.074
12885108,0.00138,0.0008443326425542495,2.86,3.073
15167210,0.001382,0.000845084033870871,2.859,3.073
8715760,0.001384,0.0008462978198438747,2.859,3.072
524901,0.001386,0.0008467602145002572,2.858,3.072
7509437,0.001388,0.0008482051978014522,2.858,3.071
14258620,0.001389,0.0008484363951296434,2.857,3.071
2734456,0.001392,0.0008501125757590295,2.856,3.071
9741142,0.001392,0.0008501703750910773,2.856,3.07
3216136,0.001394,0.0008521355523807024,2.856,3.069
16378990,0.001395,0.0008523089503768459,2.855,3.069
12295249,0.001396,0.0008541007296703276,2.855,3.068
7792752,0.001398,0.0008550833183151403,2.854,3.068
6327873,0.001399,0.0008560659069599528,2.854,3.067
8326134,0.001402,0.0008576264889252434,2.853,3.067
5046855,0.001403,0.000858031084249578,2.853,3.066
7549344,0.001405,0.0008592448702225817,2.852,3.066
7210854,0.001406,0.0008600540608712509,2.852,3.065
524272,0.001408,0.0008610366495160636,2.851,3.065
6819736,0.00141,0.0008620192381608761,2.851,3.064
11740207,0.001411,0.0008624816328172585,2.85,3.064
1587545,0.001413,0.0008639844154505013,2.85,3.063
14729068,0.001415,0.0008647358067671227,2.849,3.063
6029395,0.001417,0.0008660073920721742,2.849,3.062
12991501,0.001418,0.0008664697867285567,2.848,3.062
7981407,0.001421,0.0008678569706977038,2.847,3.062
15280513,0.001421,0.0008679725693617994,2.847,3.061
16524337,0.001424,0.0008697065493232334,2.846,3.061
470233,0.001424,0.0008699955459834724,2.846,3.06
15470267,0.001427,0.0008720185226051454,2.846,3.059
8306934,0.001428,0.0008720763219371932,2.845,3.059
7384752,0.001431,0.0008736369039024838,2.844,3.059
7175220,0.001431,0.0008739836998947706,2.844,3.058
5464247,0.001434,0.0008757754791882523,2.843,3.058
4888632,0.001434,0.0008760066765164435,2.843,3.057
2358754,0.001438,0.0008776828571458296,2.842,3.057
151280,0.001439,0.0008780296531381165,2.842,3.056
10632585,0.001441,0.0008792434391111202,2.841,3.056
16549866,0.001442,0.0008800526297597894,2.841,3.055
10861834,0.001444,0.0008808618204084587,2.84,3.055
7118369,0.001445,0.0008820756063814624,2.84,3.054
16206349,0.001448,0.000883058195026275,2.839,3.054
15401207,0.00145,0.0008840985830031354,2.839,3.053
6743711,0.001451,0.0008844453789954222,2.838,3.053
2718447,0.001453,0.0008861793589568562,2.838,3.052
7018506,0.001454,0.0008864105562850473,2.837,3.052
9661194,0.001457,0.0008882023355785291,2.837,3.051
3653472,0.001458,0.0008883757335746725,2.836,3.051
5577435,0.001461,0.0008899363155399631,2.835,3.051
447017,0.001461,0.0008902831115322499,2.835,3.05
6667899,0.001463,0.0008923060881539229,2.835,3.049
14442385,0.001464,0.0008925950848141618,2.834,3.049
12270450,0.001466,0.0008943868641076437,2.834,3.048
2578445,0.001468,0.000895138255424265,2.833,3.048
15470642,0.001469,0.0008964098407293166,2.833,3.047
15361171,0.001471,0.000897739225366416,2.832,3.047
2656976,0.001471,0.0008984906166830374,2.832,3.046
13759968,0.001474,0.0009005713926367581,2.832,3.045
1396537,0.001475,0.0009007447906329016,2.831,3.045
2460097,0.001477,0.0009026521685904789,2.831,3.044
13930926,0.001478,0.0009028833659186701,2.83,3.044
1433475,0.001481,0.0009044439478839607,2.829,3.044
6659494,0.001481,0.0009047329445441997,2.829,3.043
15954588,0.001485,0.0009068137204979205,2.828,3.042
5317950,0.001488,0.0009088944964516412,2.827,3.041
2951276,0.001491,0.000910975272405362,2.827,3.04
11544010,0.001492,0.0009115532657258399,2.826,3.04
11544007,0.001494,0.0009131138476911305,2.826,3.039
9505852,0.001495,0.0009135184430154651,2.825,3.039
14862563,0.001497,0.0009151946236448513,2.825,3.038
12295187,0.001498,0.0009162350116217117,2.824,3.038
8246905,0.001499,0.0009173331989306199,2.824,3.037
7906355,0.001502,0.0009187203828997671,2.823,3.037
7010973,0.001504,0.0009194139748843407,2.823,3.036
16783589,0.001505,0.0009197607708766274,2.822,3.036
9643085,0.001508,0.0009215525501701092,2.822,3.035
11526709,0.001509,0.0009220727441585394,2.821,3.035
10364443,0.00151,0.0009236911254558778,2.821,3.034
11132900,0.001512,0.0009246737141006904,2.82,3.034
1860117,0.001513,0.0009257719014095986,2.82,3.033
10939652,0.001516,0.0009273902827069369,2.819,3.033
1074295,0.001516,0.0009279104766953671,2.819,3.032
6183921,0.001519,0.0009291820620004187,2.818,3.032
3712516,0.00152,0.0009300490519811357,2.818,3.031
16484032,0.001523,0.0009320720286028086,2.817,3.031
11715855,0.001523,0.0009321876272669042,2.817,3.03
8151541,0.001525,0.0009343840018847206,2.817,3.029
13403460,0.001526,0.0009346151992129119,2.816,3.029
11046963,0.001529,0.0009365225771704892,2.816,3.028
13789705,0.00153,0.0009373895671512062,2.815,3.028
13891119,0.001532,0.0009386611524562577,2.815,3.027
12078244,0.001533,0.0009394125437728792,2.814,3.027
7032929,0.001535,0.0009408575270740741,2.814,3.026
13962335,0.001537,0.0009414355203945521,2.813,3.026
8453499,0.001539,0.0009429961023598427,2.813,3.025
4359800,0.00154,0.0009436896943444163,2.812,3.025
6015429,0.001542,0.0009451924769776591,2.812,3.024
15628429,0.001544,0.000946637460278854,2.811,3.024
6871374,0.001545,0.0009473310522634277,2.811,3.023
9889966,0.001547,0.000949527426881244,2.811,3.022
1325612,0.001548,0.0009500476208696742,2.81,3.022
12072800,0.00155,0.0009517238014990604,2.81,3.021
17017969,0.001551,0.0009522439954874906,2.809,3.021
10198117,0.001553,0.0009539201761168768,2.809,3.02
3723255,0.001555,0.0009547293667655459,2.808,3.02
4359852,0.001556,0.0009561165507346931,2.808,3.019
6896911,0.001558,0.0009573303367076968,2.807,3.019
6541064,0.001559,0.0009583129253525095,2.807,3.018
10266704,0.001562,0.000959584510657561,2.806,3.018
8608805,0.001563,0.0009605092999703258,2.806,3.017
14894530,0.001565,0.0009623588785958554,2.805,3.017
13458238,0.001566,0.00096276347392019,2.805,3.016
6927375,0.001569,0.0009641506578893372,2.804,3.016
2348127,0.001569,0.0009649598485380064,2.804,3.015
4044996,0.001573,0.0009670984238237749,2.803,3.015
16944666,0.001573,0.0009672140224878705,2.803,3.014
6510931,0.001576,0.0009691791997774957,2.802,3.014
15692834,0.001576,0.0009694103971056869,2.802,3.013
14547579,0.00158,0.0009715489723914555,2.801,3.013
4012257,0.00158,0.0009716645710555511,2.801,3.012
11563469,0.001583,0.0009739187450054153,2.801,3.011
5138201,0.001584,0.0009747857349861322,2.8,3.011
5177020,0.001586,0.0009761151196232316,2.8,3.01
657945,0.001587,0.0009763463169514228,2.799,3.01
16713825,0.00159,0.0009783692935730957,2.799,3.009
16424197,0.001591,0.0009786582902333348,2.798,3.009
6896888,0.001594,0.00098062346752296,2.798,3.008
1502382,0.001595,0.0009814326581716291,2.797,3.008
13692294,0.001596,0.0009829354408048719,2.797,3.007
6290271,0.001598,0.00098403362811378,2.796,3.007
3248155,0.001599,0.000985189614754736,2.796,3.006
4154848,0.001602,0.0009862878020636442,2.795,3.006
2122346,0.001603,0.0009874437887046003,2.795,3.005
11065932,0.001605,0.0009896979626544643,2.795,3.004
6552124,0.001606,0.0009897557619865122,2.794,3.004
15306637,0.001609,0.0009913163439518027,2.793,3.004
9536070,0.00161,0.0009920099359363764,2.793,3.003
13995911,0.001613,0.0009939751132260015,2.792,3.003
323379,0.001613,0.0009942641098862404,2.792,3.002
13334401,0.001617,0.0009962870865079135,2.791,3.002
2834292,0.001617,0.0009965760831681524,2.791,3.001
12878499,0.00162,0.0009977320698091085,2.79,3.001
15830429,0.001621,0.0009988880564500645,2.79,3.0
10827646,0.001624,0.001000737635075594,2.789,3.0
10095043,0.001624,0.0010012000297319765,2.789,2.999
3303450,0.001628,0.001003338605017745,2.788,2.999
11624517,0.001628,0.0010035120030138884,2.788,2.998
2411169,0.001631,0.0010058239762958004,2.788,2.997
11507596,0.001632,0.0010060551736239915,2.787,2.997
2236305,0.001635,0.0010081359495777123,2.786,2.996
14538427,0.001639,0.001010216725531433,2.785,2.996
16313237,0.00164,0.0010104479228596243,2.785,2.995
5560530,0.001643,0.001011661708832628,2.784,2.995
9961996,0.001644,0.0010127598961415362,2.784,2.994
14603209,0.001647,0.0010144938761029701,2.783,2.994
3195901,0.001647,0.0010151296687554959,2.783,2.993
4502260,0.001651,0.0010166902507207866,2.782,2.993
3568470,0.001652,0.001017441642037408,2.782,2.992
3375769,0.001654,0.0010184242306822205,2.781,2.992
11473695,0.001656,0.0010198114146513677,2.781,2.991
12103316,0.001658,0.001020620605300037,2.78,2.991
12294527,0.00166,0.0010221233879332797,2.78,2.99
4306992,0.001662,0.0010231059765780923,2.779,2.99
2643100,0.001664,0.0010244931605472394,2.779,2.989
2079361,0.001666,0.001025186752531813,2.778,2.989
15306462,0.001668,0.0010268629331611993,2.778,2.988
10388644,0.00167,0.0010281923177982986,2.777,2.988
5480490,0.001671,0.001029232705775159,2.777,2.987
2346773,0.001674,0.0010313134817288797,2.776,2.987
4003072,0.001674,0.0010316024783891186,2.776,2.986
11707447,0.001677,0.001033278659018505,2.775,2.986
2244356,0.001678,0.0010339722510030785,2.775,2.985
6642697,0.001681,0.0010356484316324647,2.774,2.985
1873761,0.001682,0.0010363420236170382,2.774,2.984
11502056,0.001685,0.0010381916022425678,2.773,2.984
3880381,0.001685,0.0010387695955630459,2.773,2.983
11306493,0.001689,0.0010410815688449578,2.772,2.983
11845394,0.001689,0.0010411393681770055,2.772,2.982
1440820,0.001693,0.0010432201441307263,2.771,2.982
8660270,0.001693,0.0010435669401230132,2.771,2.981
1617068,0.001697,0.0010458789134049251,2.77,2.981
14384464,0.001697,0.0010459367127369729,2.77,2.98
3355705,0.0017,0.0010483642846829805,2.77,2.979
15027513,0.001701,0.001048479883347076,2.769,2.979
8346775,0.001705,0.0010503294619726056,2.768,2.979
15954098,0.001705,0.0010507918566289882,2.768,2.978
13435877,0.001709,0.0010526414352545175,2.767,2.978
10466768,0.00171,0.0010532194285749956,2.767,2.977
3286947,0.001712,0.0010543176158839037,2.766,2.977
11306916,0.001713,0.0010556470005210032,2.766,2.976
6571551,0.001716,0.0010566295891658159,2.765,2.976
10745229,0.001718,0.0010580745724670106,2.765,2.975
7916890,0.00172,0.0010595773551002536,2.764,2.975
1440905,0.001721,0.0010605021444130183,2.764,2.974
9946765,0.001724,0.0010623517230385479,2.763,2.974
4038891,0.001725,0.001062929716359026,2.763,2.973
2351704,0.001728,0.0010650682916447944,2.762,2.973
2567058,0.001728,0.0010654150876370813,2.762,2.972
9441730,0.001732,0.0010674380642587541,2.761,2.972
12468099,0.001732,0.0010678426595830887,2.761,2.971
7516429,0.001736,0.0010702124321970486,2.76,2.971
6432947,0.001736,0.001070328030861144,2.76,2.97
10119336,0.00174,0.0010727556028071517,2.759,2.969
5359381,0.001744,0.0010750675760890637,2.758,2.969
14941267,0.001744,0.0010752409740852071,2.758,2.968
3029334,0.001748,0.001076974954046641,2.757,2.968
10523915,0.001749,0.0010777263453632625,2.757,2.967
16185638,0.001752,0.0010794025259926487,2.756,2.967
9323944,0.001753,0.0010802117166413179,2.756,2.966
11429094,0.001756,0.0010820612952668475,2.755,2.966
4785748,0.001757,0.0010826970879193733,2.755,2.965
16965464,0.00176,0.0010836796765641857,2.754,2.965
5374215,0.001761,0.0010851824591974286,2.754,2.964
4804611,0.001765,0.0010869164391588625,2.753,2.964
2080414,0.001766,0.0010877256298075318,2.753,2.963
14451777,0.001769,0.0010892862117728222,2.752,2.963
10764196,0.00177,0.0010902110010855871,2.752,2.962
12320726,0.001773,0.0010923495763713556,2.751,2.962
4925775,0.001774,0.0010927541716956903,2.751,2.961
256,0.001777,0.0010947771483173633,2.75,2.961
6174349,0.001778,0.0010952395429737456,2.75,2.96
195650,0.001781,0.0010972047202633707,2.749,2.96
3880412,0.001781,0.0010977827135838487,2.749,2.959
2834245,0.001785,0.0010998056902055218,2.748,2.959
12102539,0.001785,0.0011003258841939519,2.748,2.958
10381781,0.001789,0.0011026378574758638,2.747,2.958
10195110,0.001789,0.0011028112554720072,2.747,2.957
2080349,0.001793,0.0011052388274180149,2.746,2.957
15643590,0.001793,0.0011053544260821104,2.746,2.956
9481872,0.001797,0.001107493001367879,2.745,2.956
1690263,0.001797,0.0011079553960242614,2.745,2.955
4672914,0.001801,0.0011103829679702689,2.744,2.955
879308,0.001801,0.0011104985666343646,2.744,2.954
9219528,0.001805,0.0011130417372444677,2.744,2.953
14529490,0.001806,0.00111350413190085,2.743,2.953
8226171,0.001809,0.0011155849078545708,2.743,2.952
1000589,0.00181,0.0011159317038468577,2.742,2.952
16002314,0.001813,0.0011181858777967219,2.742,2.951
13109878,0.001814,0.0011188216704492476,2.741,2.951
10846798,0.001817,0.001120729048406825,2.741,2.95
14313394,0.001818,0.0011211336437311596,2.74,2.95
111422,0.001822,0.0011231566203528326,2.739,2.95
2728076,0.001822,0.001123330018348976,2.739,2.949
15437896,0.001826,0.0011257575902949835,2.738,2.949
3333046,0.001826,0.001125930988291127,2.738,2.948
1189985,0.001831,0.00112847415890123,2.737,2.948
14941254,0.001831,0.0011285319582332778,2.737,2.947
13059069,0.001835,0.0011303237375267596,2.736,2.947
3759843,0.001835,0.0011311329281754288,2.736,2.946
13888953,0.001839,0.0011329825068009584,2.735,2.946
6480539,0.00184,0.0011337338981175797,2.735,2.945
8859164,0.001843,0.0011361614700635873,2.734,2.945
16280396,0.001843,0.0011363348680597308,2.734,2.944
9366698,0.001848,0.0011389358380018816,2.733,2.944
4306952,0.001848,0.0011389936373339296,2.733,2.943
14572156,0.001851,0.0011415946072760804,2.733,2.942
4320194,0.001852,0.0011420570019324628,2.732,2.942
9911656,0.001854,0.0011441955772182315,2.732,2.941
10452809,0.001856,0.0011446579718746139,2.731,2.941
2438014,0.001859,0.0011468543464924301,2.731,2.94
12082669,0.00186,0.0011474323398129082,2.73,2.94
8541319,0.001863,0.001149513115766629,2.73,2.939
10081917,0.001865,0.0011502645070832504,2.729,2.939
3855894,0.001868,0.0011521718850408277,2.729,2.938
5960108,0.001869,0.0011527498783613058,2.728,2.938
9382505,0.001872,0.0011548306543150266,2.728,2.937
14241376,0.001873,0.0011556976442957435,2.727,2.937
1886438,0.001875,0.0011574894235892252,2.727,2.936
12103306,0.001878,0.0011588188082263247,2.726,2.936
2109766,0.00188,0.001160148192863424,2.726,2.935
1503733,0.001882,0.0011610729821761889,2.725,2.935
13972172,0.001884,0.0011628069621376228,2.725,2.934
6595267,0.001886,0.0011635005541221963,2.724,2.934
10466750,0.001888,0.0011655235307438693,2.724,2.933
5687234,0.001891,0.001166795116048921,2.723,2.933
10647866,0.001892,0.0011681823000180681,2.723,2.932
11768891,0.001895,0.0011698584806474543,2.722,2.932
10985143,0.001896,0.0011708988686243147,2.722,2.931
814341,0.001899,0.0011728640459139398,2.721,2.931
3040418,0.001899,0.0011735576378985133,2.721,2.93
4639949,0.001903,0.0011762742065047598,2.721,2.929
12321201,0.001904,0.0011765054038329512,2.72,2.929
8085565,0.001906,0.0011789907751110066,2.72,2.928
8859162,0.001908,0.0011799155644237713,2.719,2.928
17241347,0.001911,0.0011817073437172532,2.719,2.927
7552539,0.001913,0.0011829211296902568,2.718,2.927
2986176,0.001915,0.0011844239123234997,2.718,2.926
