,P,Exp P,Log P,Log Exp P
4033559,0.00018,0.0001665368366754822,3.745,3.778
31759,0.00018,0.00016696647056564792,3.745,3.777
15569009,0.000181,0.0001672886959832722,3.742,3.777
7459590,0.000181,0.00016734240021954293,3.742,3.776
17150656,0.000181,0.00016771832987343791,3.742,3.775
17770041,0.000182,0.0001680942595273329,3.74,3.774
9440747,0.000182,0.0001684701891812279,3.74,3.773
7498580,0.000182,0.00016889982307139362,3.74,3.772
4382444,0.000183,0.00016911464001647647,3.738,3.772
7498480,0.000183,0.0001692757527252886,3.738,3.771
7491487,0.000183,0.0001696516823791836,3.738,3.77
8043539,0.000184,0.00016981279508799575,3.735,3.77
18541846,0.000184,0.0001700276120330786,3.735,3.769
1635106,0.000184,0.0001704572459232443,3.735,3.768
11658986,0.000185,0.00017061835863205644,3.733,3.768
3087387,0.000185,0.0001708331755771393,3.733,3.767
420974,0.000185,0.00017120910523103427,3.733,3.766
1941728,0.000186,0.00017137021793984643,3.73,3.766
9405938,0.000186,0.00017163873912119998,3.73,3.765
3917513,0.000186,0.000172014668775095,3.73,3.764
7507671,0.000187,0.00017239059842898998,3.728,3.763
15888534,0.000187,0.00017282023231915568,3.728,3.762
6474312,0.000188,0.00017314245773677997,3.726,3.762
12180880,0.000188,0.00017319616197305067,3.726,3.761
12072339,0.000188,0.00017362579586321637,3.726,3.76
10626765,0.000189,0.00017389431704456994,3.724,3.76
11450310,0.000189,0.00017400172551711138,3.724,3.759
11874953,0.000189,0.0001744313594072771,3.724,3.758
4473061,0.00019,0.00017480728906117207,3.721,3.757
10097077,0.00019,0.00017523692295133778,3.721,3.756
11892042,0.000191,0.0001756128526052328,3.719,3.755
15215987,0.000191,0.0001760424864953985,3.719,3.754
10654235,0.000192,0.00017641841614929348,3.717,3.753
12657330,0.000192,0.0001768480500394592,3.717,3.752
45205,0.000193,0.00017706286698454204,3.714,3.752
2646363,0.000193,0.00017722397969335417,3.714,3.751
6903166,0.000193,0.00017765361358351988,3.714,3.75
12072508,0.000194,0.0001777073178197906,3.712,3.75
5751186,0.000194,0.00017808324747368558,3.712,3.749
9091101,0.000195,0.00017835176865503916,3.71,3.749
10067816,0.000195,0.0001784591771275806,3.71,3.748
17495329,0.000195,0.0001788888110177463,3.71,3.747
16286406,0.000195,0.000179318444907912,3.71,3.746
1440438,0.000196,0.00017942585338045342,3.708,3.746
5751087,0.000196,0.000179694374561807,3.708,3.745
15193376,0.000196,0.0001801240084519727,3.708,3.744
2685141,0.000196,0.0001805536423421384,3.708,3.743
12215470,0.000197,0.00018060734657840912,3.706,3.743
16062223,0.000197,0.0001809295719960334,3.706,3.742
10716692,0.000197,0.00018135920588619912,3.706,3.741
16495423,0.000198,0.00018152031859501125,3.703,3.741
15860088,0.000198,0.00018178883977636482,3.703,3.74
14137268,0.000199,0.00018221847366653053,3.701,3.739
9440439,0.000199,0.00018264810755669623,3.701,3.738
10716606,0.000199,0.00018302403721059122,3.701,3.737
17495587,0.0002,0.00018307774144686194,3.699,3.737
6640203,0.0002,0.00018345367110075692,3.699,3.736
12723165,0.000201,0.00018377589651838122,3.697,3.736
17287548,0.000201,0.00018388330499092265,3.697,3.735
4223611,0.000201,0.00018431293888108836,3.697,3.734
9688172,0.000201,0.00018474257277125407,3.697,3.733
5294353,0.000202,0.0001849036854800662,3.695,3.733
17495353,0.000202,0.00018517220666141977,3.695,3.732
1799980,0.000202,0.00018560184055158548,3.695,3.731
6437033,0.000203,0.00018581665749666833,3.693,3.731
9478455,0.000203,0.00018603147444175118,3.693,3.73
623674,0.000204,0.00018629999562310475,3.69,3.73
14621775,0.000204,0.00018646110833191689,3.69,3.729
5751182,0.000204,0.0001868907422220826,3.69,3.728
3526296,0.000204,0.0001873203761122483,3.69,3.727
16969216,0.000205,0.00018742778458478974,3.688,3.727
8161560,0.000205,0.000187750010002414,3.688,3.726
3526285,0.000205,0.0001881796438925797,3.688,3.725
10844803,0.000205,0.0001886092777827454,3.688,3.724
14694060,0.000206,0.00018903891167291112,3.686,3.723
15461422,0.000206,0.00018946854556307682,3.686,3.722
11170095,0.000206,0.00018989817945324255,3.686,3.721
3045796,0.000207,0.0001901129963983254,3.684,3.721
5281332,0.000207,0.00019032781334340826,3.684,3.72
13141958,0.000207,0.00019081115146984466,3.684,3.719
5281315,0.000208,0.0001909185599423861,3.682,3.719
16008859,0.000208,0.0001912407853600104,3.682,3.718
2611307,0.000208,0.0001916704192501761,3.682,3.717
4690851,0.000209,0.00019172412348644679,3.68,3.717
17904170,0.000209,0.0001921000531403418,3.68,3.716
7519158,0.000209,0.00019258339126677822,3.68,3.715
3261105,0.00021,0.00019263709550304892,3.678,3.715
16042024,0.00021,0.00019301302515694393,3.678,3.714
3526306,0.00021,0.00019344265904710963,3.678,3.713
2299628,0.000211,0.00019371118022846318,3.676,3.713
3087319,0.000211,0.00019387229293727534,3.676,3.712
7145863,0.000211,0.00019435563106371176,3.676,3.711
6903519,0.000212,0.00019473156071760675,3.674,3.711
4010017,0.000212,0.00019478526495387747,3.674,3.71
16735002,0.000212,0.00019521489884404317,3.674,3.709
7907049,0.000212,0.0001956982369704796,3.674,3.708
13330568,0.000212,0.0001961278708606453,3.674,3.707
5751168,0.000213,0.000196181575096916,3.672,3.707
18541189,0.000213,0.00019661120898708173,3.672,3.706
16433062,0.000213,0.00019704084287724743,3.672,3.705
10716554,0.000214,0.00019720195558605957,3.67,3.705
9498772,0.000214,0.00019747047676741314,3.67,3.704
7491504,0.000214,0.00019795381489384954,3.67,3.703
12671841,0.000215,0.0001982223360752031,3.668,3.703
7461606,0.000215,0.00019838344878401527,3.668,3.702
13254636,0.000215,0.00019886678691045167,3.668,3.701
16070475,0.000216,0.00019913530809180524,3.666,3.701
9460970,0.000216,0.0001993501250368881,3.666,3.7
5185789,0.000216,0.0001997797589270538,3.666,3.699
10904647,0.000217,0.00019994087163586596,3.664,3.699
3526304,0.000217,0.00020026309705349022,3.664,3.698
6551016,0.000217,0.00020069273094365593,3.664,3.697
2088314,0.000218,0.00020074643517992665,3.662,3.697
12181003,0.000218,0.00020117606907009235,3.662,3.696
11229500,0.000218,0.00020160570296025806,3.662,3.695
10220571,0.000219,0.0002017668156690702,3.66,3.695
10417709,0.000219,0.00020208904108669448,3.66,3.694
15190100,0.00022,0.00020241126650431877,3.658,3.694
5108826,0.00022,0.0002025723792131309,3.658,3.693
14923210,0.00022,0.0002030020131032966,3.658,3.692
14317843,0.000221,0.00020343164699346232,3.656,3.692
13981093,0.000221,0.00020348535122973304,3.656,3.691
6605033,0.000221,0.00020396868935616946,3.656,3.69
3555024,0.000222,0.0002041835063012523,3.654,3.69
3526220,0.000222,0.00020445202748260586,3.654,3.689
16826387,0.000222,0.00020488166137277156,3.654,3.688
5750888,0.000222,0.000205364999499208,3.654,3.687
6068394,0.000223,0.00020547240797174943,3.652,3.687
5108812,0.000223,0.00020584833762564441,3.652,3.686
16969259,0.000223,0.00020633167575208084,3.652,3.685
12246920,0.000224,0.00020665390116970513,3.65,3.685
2337738,0.000224,0.00020681501387851726,3.65,3.684
5542211,0.000224,0.0002072983520049537,3.65,3.683
8652326,0.000225,0.00020756687318630723,3.648,3.683
15349507,0.000225,0.00020778169013139009,3.648,3.682
18113136,0.000225,0.00020821132402155582,3.648,3.681
16925010,0.000226,0.00020837243673036795,3.646,3.681
14296571,0.000226,0.00020869466214799222,3.646,3.68
16059282,0.000226,0.00020917800027442864,3.646,3.679
78699,0.000227,0.00020960763416459435,3.644,3.679
5751828,0.000227,0.00020966133840086507,3.644,3.678
7129003,0.000227,0.0002101446765273015,3.644,3.677
11496732,0.000228,0.0002105743104174672,3.642,3.677
2453017,0.000228,0.00021062801465373792,3.642,3.676
15402603,0.000228,0.00021111135278017434,3.642,3.675
3639117,0.000229,0.00021159469090661074,3.64,3.674
9355437,0.000229,0.00021213173326931788,3.64,3.673
5751170,0.00023,0.00021240025445067146,3.638,3.673
14209507,0.00023,0.0002126150713957543,3.638,3.672
11450999,0.00023,0.00021309840952219073,3.638,3.671
6805715,0.000231,0.00021347433917608572,3.636,3.671
7573603,0.000231,0.00021358174764862716,3.636,3.67
21621,0.000231,0.00021406508577506356,3.636,3.669
15780877,0.000232,0.00021438731119268785,3.635,3.669
8293097,0.000232,0.00021454842390149998,3.635,3.668
5262416,0.000232,0.0002150317620279364,3.635,3.667
8687341,0.000232,0.00021556880439064355,3.635,3.666
18433239,0.000233,0.00021572991709945568,3.633,3.666
11981390,0.000233,0.00021605214251707995,3.633,3.665
7532475,0.000234,0.00021653548064351637,3.631,3.664
18474866,0.000234,0.00021707252300622352,3.631,3.663
8536050,0.000235,0.00021728733995130637,3.629,3.663
2645716,0.000235,0.00021755586113265994,3.629,3.662
5751757,0.000235,0.00021803919925909637,3.629,3.661
3926134,0.000236,0.0002182003119679085,3.627,3.661
14896054,0.000236,0.0002185762416218035,3.627,3.66
17810329,0.000237,0.00021889846703942778,3.625,3.66
5060259,0.000237,0.0002190595797482399,3.625,3.659
9145637,0.000237,0.00021954291787467634,3.625,3.658
12242018,0.000238,0.00021965032634721775,3.623,3.658
15678576,0.000238,0.00022007996023738345,3.623,3.657
1110662,0.000239,0.00022040218565500775,3.622,3.657
12026144,0.000239,0.00022056329836381988,3.622,3.656
5679239,0.000239,0.00022110034072652702,3.622,3.655
3261032,0.000239,0.00022158367885296345,3.622,3.654
16969205,0.00024,0.00022163738308923414,3.62,3.654
14663781,0.00024,0.00022212072121567057,3.62,3.653
3526266,0.000241,0.000222604059342107,3.618,3.652
4689292,0.000241,0.00022314110170481414,3.618,3.651
11225176,0.000241,0.00022362443983125056,3.618,3.65
16034689,0.000242,0.00022416148219395768,3.616,3.649
5625229,0.000242,0.00022469852455666482,3.616,3.648
18515955,0.000243,0.0002249670457380184,3.614,3.648
7519132,0.000243,0.00022518186268310125,3.614,3.647
12567966,0.000244,0.00022571890504580837,3.613,3.646
2453176,0.000244,0.0002262559474085155,3.613,3.645
18554625,0.000245,0.00022647076435359836,3.611,3.645
8735357,0.000245,0.00022673928553495194,3.611,3.644
12348952,0.000245,0.00022727632789765905,3.611,3.643
7407525,0.000246,0.00022754484907901263,3.609,3.643
1101530,0.000246,0.0002278133702603662,3.609,3.642
7765913,0.000246,0.00022835041262307332,3.609,3.641
3526248,0.000247,0.00022845782109561476,3.607,3.641
1101496,0.000247,0.00022883375074950974,3.607,3.64
9752455,0.000248,0.0002290485676945926,3.606,3.64
2160595,0.000248,0.0002293707931122169,3.606,3.639
12724266,0.000248,0.000229907835474924,3.606,3.638
9316691,0.000249,0.00023012265242000686,3.604,3.638
18211886,0.000249,0.00023044487783763115,3.604,3.637
6109068,0.00025,0.00023060599054644328,3.602,3.637
2995339,0.00025,0.0002309819202003383,3.602,3.636
515120,0.000251,0.0002314652583267747,3.6,3.636
1781445,0.000251,0.0002315189625630454,3.6,3.635
3856984,0.000251,0.00023205600492575256,3.6,3.634
10402898,0.000252,0.00023237823034337682,3.599,3.634
641416,0.000252,0.00023259304728845967,3.599,3.633
3626787,0.000253,0.0002329689769423547,3.597,3.633
3261102,0.000253,0.00023313008965116682,3.597,3.632
3448168,0.000253,0.00023366713201387396,3.597,3.631
8037975,0.000254,0.00023372083625014466,3.595,3.631
1611146,0.000254,0.00023420417437658108,3.595,3.63
14209477,0.000255,0.00023458010403047607,3.593,3.63
3277923,0.000255,0.00023474121673928823,3.593,3.629
1186797,0.000256,0.0002351171463931832,3.592,3.629
9733729,0.000256,0.00023527825910199534,3.592,3.628
12177201,0.000256,0.0002358153014647025,3.592,3.627
7724803,0.000257,0.00023608382264605606,3.59,3.627
9592687,0.000257,0.00023635234382740963,3.59,3.626
9663155,0.000258,0.00023662086500876318,3.588,3.626
598545,0.000258,0.00023688938619011675,3.588,3.625
91027,0.000258,0.0002374264285528239,3.588,3.624
15236572,0.000259,0.00023758754126163603,3.587,3.624
7573690,0.000259,0.00023796347091553102,3.587,3.623
13511835,0.000259,0.00023855421751450888,3.587,3.622
13864694,0.00026,0.00023860792175077957,3.585,3.622
6273594,0.00026,0.000239091259877216,3.585,3.621
3881850,0.000261,0.00023930607682229885,3.583,3.621
7507704,0.000261,0.00023962830223992314,3.583,3.62
10990443,0.000262,0.00023978941494873528,3.582,3.62
4832436,0.000262,0.00024016534460263026,3.582,3.619
10338961,0.000263,0.0002407023869653374,3.58,3.619
10220546,0.000263,0.00024075609120160812,3.58,3.618
18348527,0.000263,0.00024129313356431524,3.58,3.617
3520418,0.000263,0.0002418301759270224,3.58,3.616
18000018,0.000264,0.00024204499287210524,3.578,3.616
10799490,0.000264,0.00024242092252600023,3.578,3.615
18090915,0.000264,0.00024295796488870737,3.578,3.614
3401223,0.000265,0.00024322648607006094,3.577,3.614
15402605,0.000265,0.0002435487114876852,3.577,3.613
18290395,0.000266,0.00024376352843276806,3.575,3.613
2574231,0.000266,0.00024408575385039235,3.575,3.612
1512988,0.000266,0.0002446765004493702,3.575,3.611
11228693,0.000267,0.0002447302046856409,3.573,3.611
7507675,0.000267,0.00024521354281207734,3.573,3.61
9355512,0.000268,0.0002458042894110552,3.572,3.609
10097115,0.000268,0.0002463413317737623,3.572,3.608
11393097,0.000269,0.000246770965663928,3.57,3.608
14261173,0.000269,0.00024693207837274016,3.57,3.607
12013984,0.000269,0.0002474691207354473,3.57,3.606
14620819,0.000269,0.00024805986733442516,3.57,3.605
9091091,0.00027,0.00024816727580696655,3.569,3.605
6182873,0.00027,0.000248650613933403,3.569,3.604
16936657,0.00027,0.0002491876562961101,3.569,3.603
16291839,0.000271,0.00024967099442254655,3.567,3.603
3033667,0.000271,0.000249778402895088,3.567,3.602
12674325,0.000271,0.0002503691494940658,3.567,3.601
4286142,0.000272,0.00025053026220287796,3.565,3.601
4515465,0.000272,0.00025090619185677294,3.565,3.6
4229135,0.000272,0.0002514969384557508,3.565,3.599
9850909,0.000273,0.0002515506426920215,3.564,3.599
16807705,0.000273,0.00025208768505472867,3.564,3.598
3261131,0.000274,0.0002523025019998115,3.562,3.598
3174957,0.000274,0.0002526784316537065,3.562,3.597
3723253,0.000274,0.00025326917825268435,3.562,3.596
3209279,0.000275,0.0002535914036703086,3.561,3.596
16475153,0.000275,0.0002538062206153915,3.561,3.595
10536158,0.000275,0.0002543969672143693,3.561,3.594
7671240,0.000276,0.00025450437568691074,3.559,3.594
12657358,0.000276,0.00025498771381334717,3.559,3.593
13849671,0.000277,0.0002554710519397836,3.558,3.593
9800525,0.000277,0.00025557846041232503,3.558,3.592
18343964,0.000278,0.00025595439006622,3.556,3.592
6007533,0.000278,0.00025616920701130284,3.556,3.591
7166562,0.000278,0.0002567599536102807,3.556,3.59
3974219,0.000279,0.00025735070020925857,3.554,3.589
627756,0.000279,0.0002579414468082364,3.554,3.588
17217797,0.00028,0.00025815626375331926,3.553,3.588
17801836,0.00028,0.00025853219340721425,3.553,3.587
68494,0.00028,0.0002591229400061921,3.553,3.586
8997725,0.000281,0.00025939146118754566,3.551,3.586
13651121,0.000281,0.00025976739084144064,3.551,3.585
17400652,0.000281,0.0002603581374404185,3.551,3.584
4223641,0.000282,0.0002604118416766892,3.55,3.584
6135772,0.000282,0.00026094888403939637,3.55,3.583
16275262,0.000283,0.0002615396306383742,3.548,3.582
11225483,0.000283,0.00026213037723735205,3.548,3.581
6162666,0.000284,0.00026261371536378847,3.547,3.581
15072778,0.000284,0.00026277482807260063,3.547,3.58
4641535,0.000284,0.00026336557467157844,3.547,3.579
1686814,0.000285,0.00026363409585293204,3.545,3.579
17932075,0.000285,0.0002639563212705563,3.545,3.578
2588741,0.000285,0.00026454706786953417,3.545,3.577
12012175,0.000286,0.0002649767017596999,3.544,3.577
6361092,0.000286,0.0002651915187047827,3.544,3.576
18526032,0.000286,0.00026578226530376057,3.544,3.575
14209515,0.000287,0.0002660507864851141,3.542,3.575
1565204,0.000287,0.0002664267161390091,3.542,3.574
739858,0.000287,0.00026701746273798696,3.542,3.573
13433719,0.000288,0.0002671248712105284,3.541,3.573
9197757,0.000288,0.00026766191357323555,3.541,3.572
13520729,0.000289,0.00026771561780950627,3.539,3.572
15055929,0.000289,0.00026825266017221336,3.539,3.571
13789325,0.00029,0.0002688434067711912,3.538,3.571
14896592,0.00029,0.00026889711100746194,3.538,3.57
15123340,0.000291,0.0002694341533701691,3.536,3.57
12784187,0.000291,0.0002694878576064398,3.536,3.569
6135727,0.000292,0.00027013230844168834,3.535,3.568
9929512,0.000292,0.0002707230550406662,3.535,3.567
11619227,0.000293,0.0002712063931671026,3.533,3.567
11321591,0.000293,0.00027136750587591473,3.533,3.566
6182913,0.000293,0.0002719582524748926,3.533,3.565
15819167,0.000294,0.0002723341821287876,3.532,3.565
15343253,0.000294,0.0002726027033101412,3.532,3.564
15155958,0.000295,0.0002732471541453897,3.53,3.563
6182912,0.000295,0.0002738916049806383,3.53,3.562
15874740,0.000296,0.0002741064219257211,3.529,3.562
8775320,0.000296,0.0002744823515796161,3.529,3.561
8029549,0.000296,0.0002751268024148647,3.529,3.56
3184521,0.000297,0.00027566384477757184,3.527,3.56
11228971,0.000297,0.0002757712532501132,3.527,3.559
7007387,0.000297,0.0002764157040853618,3.527,3.558
630240,0.000298,0.0002768453379755275,3.526,3.558
673021,0.000298,0.0002770601549206104,3.526,3.557
11619678,0.000298,0.0002777046057558589,3.526,3.556
16474008,0.000299,0.00027818794388229535,3.524,3.556
3329015,0.000299,0.0002782953523548368,3.524,3.555
6162736,0.000299,0.0002789398031900853,3.524,3.554
1508780,0.0003,0.00027931573284398036,3.523,3.554
15564661,0.0003,0.0002795842540253339,3.523,3.553
11176308,0.0003,0.0002802287048605825,3.523,3.552
10489032,0.000301,0.00028028240909685315,3.521,3.552
7166428,0.000301,0.000280873155695831,3.521,3.551
11462235,0.000302,0.00028098056416837246,3.52,3.551
316462,0.000302,0.0002815176065310796,3.52,3.55
6361020,0.000303,0.0002818935361849746,3.519,3.55
5554882,0.000303,0.00028221576160259885,3.519,3.549
5730612,0.000303,0.00028286021243784744,3.519,3.548
17499209,0.000304,0.00028302132514665954,3.517,3.548
5828135,0.000304,0.00028350466327309597,3.517,3.547
11202759,0.000304,0.00028414911410834455,3.517,3.546
18004842,0.000305,0.00028473986070732236,3.516,3.546
8652393,0.000305,0.0002847935649435931,3.516,3.545
18592268,0.000305,0.00028543801577884167,3.516,3.544
1611131,0.000306,0.00028586764966900737,3.514,3.544
9856534,0.000306,0.0002861361708503609,3.514,3.543
18036578,0.000306,0.0002867806216856095,3.514,3.542
15982732,0.000307,0.0002868343259218802,3.513,3.542
16972212,0.000307,0.00028742507252085803,3.513,3.541
18504212,0.000308,0.00028790841064729446,3.511,3.541
2736442,0.000308,0.00028812322759237734,3.511,3.54
3626940,0.000308,0.00028876767842762587,3.511,3.539
10306372,0.000309,0.00028919731231779157,3.51,3.539
6437036,0.000309,0.00028941212926287445,3.51,3.538
2046214,0.000309,0.0002901102843343937,3.51,3.537
1480848,0.00031,0.0002903788055157473,3.509,3.537
1013432,0.00031,0.0002907547351696423,3.509,3.536
3261095,0.000311,0.00029145289024116154,3.507,3.535
514442,0.000311,0.0002920973410764101,3.507,3.534
17309184,0.000312,0.00029215104531268084,3.506,3.534
9915219,0.000312,0.00029279549614792937,3.506,3.533
528135,0.000313,0.0002932788342743658,3.504,3.533
12030444,0.000313,0.00029343994698317796,3.504,3.532
5751558,0.000313,0.0002941381020546972,3.504,3.531
11619684,0.000314,0.00029451403170859225,3.503,3.531
11619689,0.000314,0.0002947825528899458,3.503,3.53
11229082,0.000314,0.00029548070796146504,3.503,3.529
15190159,0.000315,0.0002956418206702772,3.502,3.529
5679240,0.000315,0.00029617886303298435,3.502,3.528
381096,0.000316,0.0002962862715055258,3.5,3.528
7724646,0.000316,0.0002968770181045036,3.5,3.527
2138307,0.000317,0.0002971455392858572,3.499,3.527
12657390,0.000317,0.0002975214689397522,3.499,3.526
8841886,0.000318,0.0002979511028299179,3.498,3.526
3429461,0.000318,0.00029821962401127143,3.498,3.525
1540172,0.000319,0.0002984344409563543,3.496,3.525
11229171,0.000319,0.00029891777908279074,3.496,3.524
18420862,0.00032,0.0002992937087366857,3.495,3.524
