,P,Exp P,Log P,Log Exp P
11823091,0.000416406,0.00029066568214673033,3.38,3.537
16204660,0.0004166234,0.00029076786730480614,3.38,3.536
19238425,0.0004173343,0.0002914320708322991,3.38,3.535
14768103,0.0004174187,0.0002914831634113371,3.379,3.535
9125593,0.0004178657,0.0002920962743597921,3.379,3.534
18894694,0.0004183877,0.00029230064467594376,3.378,3.534
6750431,0.0004191704,0.00029276047788728506,3.378,3.533
6619847,0.0004196663,0.00029286266304536093,3.377,3.533
18522394,0.0004202624,0.00029327140367766427,3.376,3.533
10715181,0.0004203579,0.00029347577399381594,3.376,3.532
16211643,0.0004212151,0.000294088884942271,3.375,3.532
2796921,0.0004212156,0.0002941399775213089,3.375,3.531
8551009,0.0004222547,0.000294753088469764,3.374,3.531
5745571,0.0004222936,0.0002948041810488019,3.374,3.53
3175243,0.000422972,0.00029546838457629487,3.374,3.529
14845822,0.0004231632,0.0002958260326295603,3.373,3.529
8288202,0.000423385,0.00029618368068282574,3.373,3.528
15950120,0.0004239876,0.0002968478842103187,3.373,3.527
13587207,0.000424211,0.0002968989767893566,3.372,3.527
11330819,0.0004249662,0.0002975120877378117,3.372,3.526
6400869,0.0004251618,0.00029766536547492546,3.371,3.526
9307730,0.0004256324,0.00029822738384434257,3.371,3.525
4975762,0.0004261179,0.000298585031897608,3.37,3.525
18172540,0.000426766,0.00029889158737183555,3.37,3.524
5667067,0.0004272336,0.00029935142058317685,3.369,3.524
550757,0.000427518,0.0002996068834783664,3.369,3.523
188779,0.0004281146,0.0003002710870058594,3.368,3.522
6328437,0.0004287994,0.0003009863831123903,3.368,3.521
11048799,0.0004292623,0.0003012929385866178,3.367,3.521
18940750,0.0004300703,0.00030159949406084535,3.366,3.521
18738087,0.0004301269,0.00030165058663988325,3.366,3.52
3968244,0.0004307681,0.00030236588274641413,3.366,3.519
6750428,0.0004311126,0.0003029789936948692,3.365,3.519
3035628,0.0004312254,0.000303081178852945,3.365,3.518
16784888,0.0004318802,0.000303745382380438,3.365,3.517
13343213,0.0004320213,0.00030389866011755175,3.364,3.517
8044412,0.0004330083,0.0003044606784869689,3.364,3.516
18192149,0.0004330779,0.0003045117710660068,3.363,3.516
18940646,0.0004339783,0.0003051759745934998,3.363,3.515
11937447,0.0004340289,0.0003052781597515756,3.362,3.515
16068154,0.0004350559,0.0003057890855419548,3.361,3.515
3455433,0.0004352077,0.00030589127070003067,3.361,3.514
11353058,0.0004362761,0.00030655547422752365,3.36,3.513
17853002,0.0004370221,0.00030706640001790285,3.359,3.513
14577443,0.0004374707,0.0003072707703340545,3.359,3.512
12710475,0.0004380472,0.00030762841838731996,3.358,3.512
8893752,0.000438583,0.0003079860664405854,3.358,3.511
2335337,0.0004390659,0.00030834371449385084,3.357,3.511
13759671,0.0004398221,0.0003087013625471163,3.357,3.51
11353072,0.0004400536,0.000308905732863268,3.356,3.51
550685,0.0004406002,0.0003094166586536472,3.356,3.509
1714062,0.0004411213,0.00031008086218114013,3.355,3.509
6062992,0.0004412433,0.0003101319547601781,3.355,3.508
573771,0.0004420849,0.00031079615828767107,3.354,3.508
8146016,0.0004423638,0.00031084725086670897,3.354,3.507
9764392,0.0004430266,0.00031156254697323985,3.354,3.506
8832854,0.0004432367,0.00031161363955227775,3.353,3.506
4286673,0.0004442593,0.0003118691024474674,3.352,3.506
3036853,0.0004449617,0.00031227784307977073,3.352,3.505
5321235,0.0004452106,0.0003123289356588087,3.351,3.505
2396964,0.0004459816,0.0003129931391863016,3.351,3.504
3650944,0.00044622,0.00031319750950245333,3.35,3.504
15317039,0.0004468807,0.00031370843529283254,3.35,3.503
3333089,0.0004473025,0.00031401499076706,3.349,3.503
8725957,0.0004476627,0.0003144237313993634,3.349,3.502
11048342,0.0004482325,0.0003150879349268564,3.348,3.502
1844932,0.0004483338,0.0003151390275058943,3.348,3.501
4162401,0.0004493497,0.00031575213845434937,3.347,3.501
8117543,0.000449699,0.0003159054161914631,3.347,3.5
14127192,0.0004504308,0.00031651852713991815,3.346,3.5
13919032,0.0004505777,0.000316620712297994,3.346,3.499
12943273,0.0004514439,0.00031697836035125945,3.345,3.499
1964854,0.0004519339,0.0003173360084045249,3.345,3.498
17850040,0.0004524198,0.0003177958416158662,3.344,3.498
5382465,0.0004527492,0.0003181023970900937,3.344,3.497
11937971,0.0004534701,0.00031881769319662455,3.343,3.496
19529705,0.0004546309,0.0003195329893031555,3.342,3.495
16272408,0.0004555253,0.0003198906373564209,3.341,3.495
14782535,0.0004558146,0.00032029937798872427,3.341,3.494
6198756,0.0004566379,0.0003206570260419897,3.34,3.494
10567342,0.0004568462,0.00032101467409525515,3.34,3.493
220651,0.0004576217,0.0003213212295694827,3.339,3.493
1508854,0.0004581261,0.000321781062780824,3.339,3.492
17871924,0.0004586901,0.0003222919885712032,3.338,3.492
17759446,0.00045894,0.00032249635888735486,3.338,3.491
8915004,0.0004598199,0.00032321165499388574,3.337,3.491
9399919,0.0004598339,0.00032326274757292365,3.337,3.49
5745677,0.0004607693,0.0003239780436794546,3.337,3.489
1185011,0.0004607935,0.0003240291362584925,3.336,3.489
15328442,0.0004618349,0.00032474443236502336,3.336,3.488
8941360,0.000461946,0.00032479552494406127,3.335,3.488
11048347,0.0004629342,0.00032525535815540257,3.334,3.488
3141546,0.0004636762,0.0003255108210505922,3.334,3.487
15328231,0.0004640297,0.000325613006208668,3.333,3.487
8727205,0.0004649793,0.0003262261171571231,3.333,3.486
11937664,0.0004651487,0.0003263283023151989,3.332,3.486
9320495,0.0004660928,0.00032699250584269186,3.332,3.485
4128387,0.0004662994,0.0003270435984217298,3.331,3.485
3968308,0.0004673016,0.00032770780194922274,3.33,3.485
1553358,0.000467422,0.0003277588945282607,3.33,3.484
6771112,0.0004681692,0.0003284741906347916,3.33,3.483
2161638,0.0004683873,0.00032857637579286744,3.329,3.483
3844103,0.0004689984,0.00032924057932036036,3.329,3.482
1195478,0.0004694108,0.0003294449496365121,3.328,3.482
16501640,0.0004701967,0.0003300069680059292,3.328,3.481
4512439,0.0004705141,0.00033010915316400506,3.327,3.481
14344272,0.0004714141,0.000330773356691498,3.327,3.48
19463578,0.000471597,0.00033082444927053594,3.326,3.48
5903312,0.0004726227,0.00033143756021899095,3.325,3.48
11295788,0.0004728285,0.0003315397453770668,3.325,3.479
729640,0.0004737152,0.0003319995785884081,3.324,3.479
11937974,0.000474146,0.0003323061340626356,3.324,3.478
12737036,0.0004748203,0.00033266378211590104,3.323,3.478
3650715,0.000475418,0.00033307252274820444,3.323,3.477
13699294,0.0004760729,0.00033358344853858364,3.322,3.477
4529280,0.0004763542,0.0003338389114337732,3.322,3.476
3707970,0.0004770033,0.0003344009298031904,3.321,3.476
19549236,0.0004771819,0.00033460530011934206,3.321,3.475
6328761,0.0004781162,0.00033537168880491084,3.32,3.474
1886585,0.0004790285,0.0003361380774904797,3.32,3.473
1675414,0.0004792145,0.0003364446329647072,3.319,3.473
14741145,0.0004802335,0.00033690446617604846,3.319,3.472
16345790,0.0004802944,0.0003370577439131622,3.318,3.472
18014193,0.0004810201,0.0003377219474406552,3.318,3.471
5368023,0.0004814634,0.00033802850291488274,3.317,3.471
6749833,0.0004820462,0.00033848833612622404,3.317,3.47
15663240,0.0004825373,0.0003389481693375653,3.316,3.47
11936690,0.0004828565,0.0003392547248117928,3.316,3.469
7600762,0.0004836983,0.00033956128028602036,3.315,3.469
3844003,0.0004845723,0.0003400211134973616,3.315,3.468
8289329,0.000484794,0.00034017439123447537,3.314,3.468
3844022,0.0004855294,0.00034083859476196835,3.314,3.467
2907018,0.0004859108,0.00034129842797330965,3.313,3.467
11940040,0.0004866005,0.0003416049834475372,3.313,3.466
6327860,0.0004870073,0.0003419115389217647,3.312,3.466
16041559,0.00048795,0.0003424224647121439,3.312,3.465
15142944,0.0004881173,0.00034252464987021973,3.311,3.465
15085205,0.0004893238,0.0003431888533977127,3.31,3.464
1102707,0.0004902035,0.0003439552420832815,3.31,3.463
1635918,0.0004904049,0.0003441596123994332,3.309,3.463
11121407,0.0004914162,0.00034477272334788823,3.309,3.462
17630873,0.0004914805,0.0003448238159269262,3.308,3.462
16946964,0.0004926865,0.000345590204612495,3.307,3.461
7032352,0.0004938227,0.0003463565932980638,3.306,3.46
4577726,0.000494994,0.000346867519088443,3.305,3.46
16238965,0.0004954082,0.0003471740745626705,3.305,3.459
10937128,0.0004960882,0.0003475828151949739,3.304,3.459
2213803,0.0004967381,0.00034794046324823934,3.304,3.458
16068130,0.0004971919,0.00034845138903861854,3.303,3.458
6750413,0.0004976521,0.0003487579445128461,3.303,3.457
19388113,0.0004984674,0.0003492688703032253,3.302,3.457
10630931,0.0004989557,0.00034957542577745276,3.302,3.456
16921636,0.0004994595,0.0003497797960936045,3.301,3.456
8118361,0.0005003106,0.0003503929070420595,3.301,3.455
11771236,0.0005006257,0.0003509038328324387,3.3,3.455
17108885,0.0005008687,0.00035115929572762834,3.3,3.454
12710428,0.0005017506,0.00035197677699223503,3.3,3.453
11048584,0.0005018024,0.0003520789621503109,3.299,3.453
12420842,0.0005030211,0.00035279425825684177,3.298,3.452
5769780,0.000504339,0.0003535606469424106,3.297,3.452
9399754,0.0005044056,0.0003536117395214485,3.297,3.451
16886593,0.0005052595,0.0003541226653118277,3.296,3.451
18709707,0.0005057056,0.00035442922078605525,3.296,3.45
7032446,0.0005064202,0.00035494014657643446,3.295,3.45
16648272,0.0005067287,0.000355246702050662,3.295,3.449
14154041,0.0005075903,0.0003559619981571929,3.294,3.449
81216,0.0005078265,0.0003560641833152687,3.294,3.448
9350521,0.0005088229,0.00035667729426372375,3.293,3.448
7251141,0.0005089522,0.0003568816645798754,3.293,3.447
5793556,0.0005099383,0.0003575969606864063,3.292,3.447
6597477,0.0005100869,0.00035769914584448217,3.292,3.446
16204675,0.0005111635,0.0003583122567929372,3.291,3.446
8072347,0.0005115319,0.0003585166271090889,3.291,3.445
15741262,0.0005124128,0.0003590275528994681,3.29,3.445
16927610,0.0005127093,0.00035938520095273355,3.29,3.444
12837950,0.0005135958,0.00036010049705926443,3.289,3.444
19325959,0.0005137325,0.0003602026822173403,3.289,3.443
6134865,0.0005146615,0.00036071360800771945,3.288,3.443
15210945,0.0005153083,0.000361020163481947,3.288,3.442
1102623,0.0005158368,0.0003614289041142504,3.287,3.442
14922862,0.0005162297,0.0003618376447465537,3.287,3.441
8032479,0.0005170732,0.00036260403343212256,3.286,3.441
4134840,0.0005171156,0.00036270621859019837,3.286,3.44
5793500,0.0005179476,0.0003635236998548051,3.286,3.439
8118228,0.0005183925,0.00036388134790807055,3.285,3.439
17438774,0.0005194554,0.00036434118111941185,3.284,3.438
6526533,0.0005206262,0.00036510756980498064,3.283,3.438
17506823,0.000520911,0.0003652097549630565,3.283,3.437
14920663,0.0005215323,0.00036602723622766324,3.283,3.436
10797737,0.0005218302,0.00036618051396477695,3.282,3.436
1047480,0.0005227689,0.0003668958100713079,3.282,3.435
11533719,0.0005231126,0.00036715127296649746,3.281,3.435
12734659,0.0005233736,0.0003677132913359146,3.281,3.434
5857913,0.000524277,0.0003684796800214834,3.28,3.434
1195493,0.0005244379,0.0003685818651795593,3.28,3.433
6080933,0.0005255201,0.0003692460687070522,3.279,3.433
15730155,0.0005259734,0.0003694504390232039,3.279,3.432
13012863,0.0005266122,0.0003702679202878106,3.279,3.431
14313825,0.0005267193,0.00037031901286684857,3.278,3.431
16005443,0.0005278856,0.00037113649413145525,3.277,3.43
12364537,0.0005290225,0.00037200506797509995,3.277,3.429
9089141,0.0005293054,0.00037205616055413786,3.276,3.429
15730157,0.0005306643,0.0003726692715025929,3.275,3.429
9307235,0.0005309317,0.00037282254923970664,3.275,3.428
19324738,0.0005314977,0.0003734356601881617,3.274,3.428
6932268,0.0005316737,0.0003736911230833513,3.274,3.427
19504814,0.0005328001,0.00037455969692699593,3.273,3.426
11353027,0.0005339535,0.000375172807875451,3.272,3.426
15667418,0.0005342728,0.00037542827077064063,3.272,3.425
11522118,0.0005351804,0.00037604138171909565,3.271,3.425
18517976,0.0005353305,0.0003762968446142853,3.271,3.424
12343077,0.0005364337,0.00037701214072081616,3.27,3.424
5609155,0.0005366072,0.0003771654184579299,3.27,3.423
4263219,0.0005373872,0.00037803399230157457,3.27,3.422
5191427,0.0005377278,0.0003781361774596504,3.269,3.422
1659662,0.0005388557,0.0003789025661452192,3.269,3.421
12710405,0.0005388964,0.0003789536587242571,3.268,3.421
7319791,0.0005401979,0.0003796178622517501,3.267,3.421
6750476,0.0005404037,0.00037977113998886386,3.267,3.42
5584173,0.0005414013,0.00038038425093731893,3.266,3.42
12215273,0.0005417002,0.0003806397138325085,3.266,3.419
4201479,0.00054272,0.0003812528247809636,3.265,3.419
14874175,0.0005429266,0.00038150828767615316,3.265,3.418
6934518,0.0005438778,0.00038217249120364613,3.264,3.418
1659676,0.0005442562,0.0003824279540988357,3.264,3.417
7401424,0.0005452527,0.0003832965279424804,3.263,3.416
13343231,0.0005464347,0.0003841140092070871,3.262,3.416
5584140,0.00054644,0.00038416510178612505,3.262,3.415
3546288,0.0005476266,0.0003850847682088076,3.262,3.414
16243277,0.0005479553,0.0003851358607878455,3.261,3.414
7271220,0.0005493398,0.0003855446014201489,3.26,3.414
11937843,0.0005501184,0.00038595334205245225,3.26,3.413
15492515,0.0005502507,0.0003860555272105281,3.259,3.413
5546294,0.0005510854,0.0003868219158960969,3.259,3.412
6750468,0.0005516052,0.00038692410105417276,3.258,3.412
3549153,0.0005527623,0.00038763939716070364,3.257,3.412
7032453,0.0005529367,0.0003877415823187795,3.257,3.411
5583954,0.0005542417,0.00038861015616242415,3.256,3.41
8118151,0.0005552937,0.00038942763742703083,3.255,3.41
3439800,0.0005554225,0.0003895298225851067,3.255,3.409
4263042,0.0005567288,0.0003900407483754859,3.254,3.409
14814916,0.0005572215,0.00039039839642875134,3.254,3.408
3715965,0.0005579241,0.0003908071370610547,3.253,3.408
5584051,0.0005587138,0.0003913180628514339,3.253,3.407
13238137,0.000559117,0.00039162461832566143,3.252,3.407
18482543,0.0005601702,0.0003922377292741165,3.252,3.406
17674891,0.0005605061,0.00039244209959026817,3.251,3.406
1658709,0.0005612013,0.00039310630311776114,3.251,3.405
18632567,0.0005617235,0.00039356613632910245,3.25,3.405
18895130,0.0005621276,0.0003940259695404437,3.25,3.404
2261274,0.0005629943,0.00039469017306793667,3.249,3.404
4263106,0.0005635349,0.0003949456359631263,3.249,3.403
12852225,0.0005643061,0.0003955587469115813,3.248,3.403
4920438,0.0005646046,0.00039586530238580885,3.248,3.402
17481090,0.0005656258,0.0003965295059133018,3.247,3.402
8915160,0.0005664052,0.0003967849688084914,3.247,3.401
2185394,0.0005669087,0.0003969893391246431,3.246,3.401
2796948,0.0005677794,0.0003976535426521361,3.246,3.4
5382457,0.0005682155,0.00039806228328443944,3.245,3.4
1887247,0.0005692802,0.00039857320907481865,3.245,3.399
17294539,0.0005696021,0.0003987775793909703,3.244,3.399
10388413,0.0005704913,0.0003994928754975012,3.244,3.398
4606758,0.0005709009,0.00039969724581365287,3.243,3.398
16537568,0.0005716231,0.0004004125419201838,3.243,3.397
12439822,0.0005721429,0.00040087237513152505,3.242,3.397
14367722,0.0005728194,0.00040133220834286635,3.242,3.396
17702254,0.0005735158,0.00040184313413324556,3.241,3.396
19375667,0.0005739725,0.00040230296734458686,3.241,3.395
2335363,0.0005749172,0.0004027117079768902,3.24,3.395
5382381,0.0005758342,0.0004032226337672694,3.24,3.394
4562862,0.0005762787,0.0004032737263463073,3.239,3.394
17592026,0.0005774923,0.0004039379298738003,3.238,3.394
10730653,0.0005776642,0.00040414230018995196,3.238,3.393
11048361,0.0005787865,0.00040475541113840703,3.237,3.393
12630923,0.0005793695,0.00040506196661263457,3.237,3.392
2849483,0.0005801133,0.0004054707072449379,3.236,3.392
7365728,0.000581003,0.0004059816330353171,3.236,3.391
13220538,0.0005814669,0.0004061860033514688,3.235,3.391
8685007,0.0005819567,0.00040695239203703763,3.235,3.39
5086783,0.000582859,0.00040776987330164437,3.234,3.39
5448103,0.0005829579,0.0004078720584597202,3.234,3.389
2878254,0.000583793,0.0004087917248824028,3.234,3.388
15999040,0.00058421,0.00040909828035663026,3.233,3.388
7032464,0.0005851991,0.00040976248388412324,3.233,3.387
8217080,0.0005854665,0.00041001794677931287,3.232,3.387
7305788,0.0005863297,0.00041068215030680584,3.232,3.386
15702559,0.0005868196,0.0004109887057810334,3.231,3.386
11159214,0.0005875591,0.0004116529093085263,3.231,3.385
5728258,0.0005882134,0.00041221492767794346,3.23,3.385
10088286,0.0005885604,0.0004125725757312089,3.23,3.384
5388441,0.0005895943,0.00041339005699581564,3.229,3.384
17855126,0.0005898485,0.00041354333473292936,3.229,3.383
17253361,0.000590903,0.0004143097234184982,3.228,3.383
7032340,0.0005912516,0.00041451409373464987,3.228,3.382
8234526,0.0005921236,0.00041543376015733247,3.228,3.381
16928224,0.0005925,0.0004155359453154083,3.227,3.381
4532798,0.0005934995,0.0004164045191590529,3.227,3.38
2981862,0.0005936965,0.00041645561173809083,3.226,3.38
6839959,0.000594664,0.00041737527816077343,3.226,3.379
3044069,0.000595038,0.000417630741055963,3.225,3.379
1971929,0.0005962867,0.00041834603716249394,3.225,3.378
16054323,0.000596354,0.00041849931489960766,3.224,3.378
16422998,0.0005975391,0.0004193167961642144,3.224,3.377
16204868,0.0005977589,0.00041941898132229026,3.223,3.377
4138466,0.0005990354,0.0004202875551659349,3.223,3.376
6170811,0.0005992031,0.0004203897403240107,3.222,3.376
12403501,0.0006005364,0.0004209006661143899,3.221,3.376
10791420,0.000601219,0.0004212583141676554,3.221,3.375
7783025,0.0006019019,0.0004215648696418829,3.22,3.375
18237042,0.000602891,0.00042222907316937587,3.22,3.374
18901540,0.0006033399,0.0004225867212226413,3.219,3.374
11330727,0.000603927,0.0004231998321710964,3.219,3.373
16204634,0.000604717,0.00042391512827762726,3.218,3.373
17283289,0.0006054432,0.0004241705911728169,3.218,3.372
7225988,0.0006060664,0.00042457933180512023,3.217,3.372
17627005,0.0006067792,0.00042514135017453734,3.217,3.371
11685338,0.0006074637,0.00042565227596491655,3.216,3.371
16540923,0.0006082635,0.00042611210917625785,3.216,3.37
6656208,0.0006088547,0.00042677631270375083,3.215,3.37
18560125,0.0006095333,0.00042708286817797836,3.215,3.369
19463687,0.0006104584,0.0004274916088102817,3.214,3.369
10088321,0.0006115037,0.0004281047197587368,3.214,3.368
5934852,0.0006116958,0.00042825799749585054,3.213,3.368
1248893,0.0006130922,0.00042907547876045723,3.212,3.367
3610712,0.0006145496,0.00043004623776217774,3.211,3.366
